pub_date;amnt_base;amnt_trade;id;price;type;user;
18 декабря 2017 г. 16:00:05;0.0057790000;0.3702110000;375631;0.0156100170;buy;kurwacoin;
18 декабря 2017 г. 15:59:26;0.0142110000;0.9103780000;375606;0.0156099994;sell;akinaklazer;
18 декабря 2017 г. 15:59:26;0.0142110000;0.9103780000;375605;0.0156099994;buy;kurwacoin;
18 декабря 2017 г. 15:58:42;0.0134960000;0.8645740000;375594;0.0156099998;sell;akinaklazer;
18 декабря 2017 г. 15:58:42;0.0134960000;0.8645740000;375593;0.0156099998;buy;kurwacoin;
18 декабря 2017 г. 15:58:05;0.0128190000;0.8212040000;375578;0.0156100068;sell;akinaklazer;
18 декабря 2017 г. 15:58:05;0.0128190000;0.8212040000;375577;0.0156100068;buy;kurwacoin;
18 декабря 2017 г. 15:57:28;0.0036420000;0.2333110000;375562;0.0156100655;sell;akinaklazer;
18 декабря 2017 г. 15:57:28;0.0036420000;0.2333110000;375561;0.0156100655;buy;kurwacoin;
18 декабря 2017 г. 15:57:02;0.0045370000;0.2906460000;375548;0.0156100548;sell;akinaklazer;
18 декабря 2017 г. 15:57:02;0.0045370000;0.2906460000;375547;0.0156100548;buy;kurwacoin;
18 декабря 2017 г. 15:56:55;0.0039980000;0.2561170000;375546;0.0156100532;sell;akinaklazer;
18 декабря 2017 г. 15:56:55;0.0039980000;0.2561170000;375545;0.0156100532;buy;kurwacoin;
18 декабря 2017 г. 18:46:21;0.0013800000;0.0901180000;378970;0.0153132560;sell;Iammuslim;
18 декабря 2017 г. 18:46:21;0.0013800000;0.0901180000;378969;0.0153132560;buy;RomikM;
18 декабря 2017 г. 18:44:06;0.0009900000;0.0646650000;378942;0.0153096729;buy;sergio21;
18 декабря 2017 г. 18:44:06;0.0009900000;0.0646650000;378941;0.0153096729;sell;Iammuslim;
18 декабря 2017 г. 18:44:06;0.0024500000;0.1599780000;378940;0.0153146058;buy;ruzo707;
18 декабря 2017 г. 18:44:06;0.0024500000;0.1599780000;378939;0.0153146058;sell;Iammuslim;
18 декабря 2017 г. 21:06:34;0.0000030000;0.0001960000;382044;0.0153061224;sell;akinaklazer;
18 декабря 2017 г. 20:59:29;0.0007730000;0.0495410000;381838;0.0156032377;buy;ruzo707;
18 декабря 2017 г. 20:59:29;0.0007730000;0.0495410000;381837;0.0156032377;sell;hvspn;
18 декабря 2017 г. 21:11:06;0.0078080000;0.5001960000;382172;0.0156098809;buy;sergio21;
18 декабря 2017 г. 21:11:06;0.0078080000;0.5001960000;382171;0.0156098809;sell;sergio21;
