pub_date;amnt_base;amnt_trade;id;price;type;user
16 декабря 2017 г. 21:37:49;0.0001350000;500.0000000000;335477;0.0000002700;sell;vitbit
16 декабря 2017 г. 21:37:34;0.0000280000;100.0000000000;335465;0.0000002800;sell;vitbit
16 декабря 2017 г. 21:37:16;0.0002540000;725.3514290000;335456;0.0000003502;sell;vitbit
16 декабря 2017 г. 21:37:16;0.0002540000;725.3514290000;335455;0.0000003502;buy;aleks78
16 декабря 2017 г. 23:29:11;0.0001510000;539.7300000000;338380;0.0000002798;buy;monomah
16 декабря 2017 г. 23:29:11;0.0001510000;539.7300000000;338379;0.0000002798;sell;imatveyi1
16 декабря 2017 г. 23:21:30;0.0000620000;182.2588240000;338244;0.0000003402;sell;chegevara0522
16 декабря 2017 г. 23:04:47;0.0002380000;700.3338240000;337800;0.0000003398;sell;chegevara0522
16 декабря 2017 г. 23:04:47;0.0002380000;700.3338240000;337799;0.0000003398;buy;Taras9
16 декабря 2017 г. 22:56:48;0.0000220000;72.3193550000;337635;0.0000003042;sell;guevara4rever
17 декабря 2017 г. 0:13:09;0.0007830000;2795.7264290000;339328;0.0000002801;sell;Alexandr1308
17 декабря 2017 г. 0:13:09;0.0007830000;2795.7264290000;339327;0.0000002801;buy;ruzo707
17 декабря 2017 г. 0:05:49;0.0000030000;10.0000000000;339182;0.0000003000;sell;Alexandr1308
17 декабря 2017 г. 0:03:33;0.0002800000;1000.0000000000;339146;0.0000002800;buy;Yurchik
17 декабря 2017 г. 0:03:33;0.0002800000;1000.0000000000;339145;0.0000002800;sell;Alexandr1308
17 декабря 2017 г. 0:03:33;0.0000070000;24.2735710000;339143;0.0000002884;sell;Alexandr1308
16 декабря 2017 г. 23:54:55;0.0001550000;500.0000000000;338910;0.0000003100;sell;monomah
16 декабря 2017 г. 23:54:55;0.0001550000;500.0000000000;338909;0.0000003100;buy;jkuzina911
17 декабря 2017 г. 1:12:57;0.0000120000;39.4601350000;340242;0.0000003041;sell;monomah
17 декабря 2017 г. 2:13:24;0.0000150000;58.3203080000;340855;0.0000002572;sell;thereismyname
20 декабря 2017 г. 23:57:05;0.0010440000;2610.0000000000;432492;0.0000004000;sell;Ivanovi4
20 декабря 2017 г. 23:57:05;0.0010440000;2610.0000000000;432491;0.0000004000;buy;Grooyt
20 декабря 2017 г. 23:54:28;0.0011940000;3000.0000000000;432430;0.0000003980;sell;UseBit
