pub_date;amnt_base;amnt_trade;id;price;type;user
26 декабря 2017 г. 1:54:13;0.0008570000;0.0115000000;551676;0.0745217391;buy;sergio21;
26 декабря 2017 г. 1:54:13;0.0008570000;0.0115000000;551675;0.0745217391;sell;SilviaSilver;
26 декабря 2017 г. 1:51:42;0.0048430000;0.0650000000;551638;0.0745076923;buy;sergio21;
26 декабря 2017 г. 1:51:42;0.0048430000;0.0650000000;551637;0.0745076923;sell;SilviaSilver;
26 декабря 2017 г. 7:13:09;0.0038350000;0.0514790000;552922;0.0744963966;buy;sergio21;
26 декабря 2017 г. 7:13:09;0.0038350000;0.0514790000;552921;0.0744963966;sell;volodymyr0154;
26 декабря 2017 г. 22:15:08;0.0154560000;0.2377790000;567860;0.0650015350;buy;AvgustZ;
26 декабря 2017 г. 22:15:08;0.0154560000;0.2377790000;567859;0.0650015350;sell;yuri123;
26 декабря 2017 г. 22:14:59;0.0014010000;0.0200100000;567852;0.0700149925;buy;Cromwell;
26 декабря 2017 г. 22:14:59;0.0014010000;0.0200100000;567851;0.0700149925;sell;yuri123;
26 декабря 2017 г. 22:14:52;0.0017560000;0.0237000000;567846;0.0740928270;buy;nmylikeenemy;
26 декабря 2017 г. 22:14:52;0.0017560000;0.0237000000;567845;0.0740928270;sell;yuri123;
26 декабря 2017 г. 22:14:41;0.0000750000;0.0010100000;567829;0.0742574257;sell;yuri123;
26 декабря 2017 г. 22:13:18;0.0245900000;0.2826410000;567818;0.0870008244;sell;sergio21;
26 декабря 2017 г. 22:13:18;0.0245900000;0.2826410000;567817;0.0870008244;buy;yuri123;
27 декабря 2017 г. 11:10:50;0.0001310000;0.0015000000;574426;0.0873333333;sell;sergio21;
27 декабря 2017 г. 11:10:50;0.0001310000;0.0015000000;574425;0.0873333333;buy;Alekskoll;
27 декабря 2017 г. 14:54:58;0.0008700000;0.0100000000;577734;0.0870000000;sell;sergio21;
27 декабря 2017 г. 14:54:58;0.0008700000;0.0100000000;577733;0.0870000000;buy;kyyysel;
29 декабря 2017 г. 16:42:30;0.0192530000;0.2674000000;609718;0.0720007480;buy;eugene07;
29 декабря 2017 г. 16:42:30;0.0192530000;0.2674000000;609717;0.0720007480;sell;fufufufufu;
