pub_date;amnt_base;amnt_trade;id;price;type;user
16 декабря 2017 г. 17:05:36;152.9980000000;2.0000000000;326292;76.4990000000;sell;malenkiy
16 декабря 2017 г. 17:05:36;152.9980000000;2.0000000000;326291;76.4990000000;buy;Kyzymyshyn
16 декабря 2017 г. 16:57:51;722.3535430000;9.4548890000;326078;76.4000024749;buy;Karpatu
16 декабря 2017 г. 16:57:51;722.3535430000;9.4548890000;326077;76.4000024749;sell;Lexir
16 декабря 2017 г. 16:51:28;72.9977550000;0.9554680000;325968;76.3999997907;buy;Karpatu
16 декабря 2017 г. 16:51:28;72.9977550000;0.9554680000;325967;76.3999997907;sell;moysov90
16 декабря 2017 г. 16:40:38;76.3618000000;0.9995000000;325814;76.4000000000;sell;electronhic
16 декабря 2017 г. 16:40:38;76.3618000000;0.9995000000;325813;76.4000000000;buy;Karpatu
16 декабря 2017 г. 16:37:39;228.0000000000;3.0000000000;325754;76.0000000000;sell;melig
16 декабря 2017 г. 16:37:39;228.0000000000;3.0000000000;325753;76.0000000000;buy;Karpatu
16 декабря 2017 г. 16:37:39;76.0000000000;1.0000000000;325752;76.0000000000;sell;MaksDenisenko
16 декабря 2017 г. 16:37:39;76.0000000000;1.0000000000;325751;76.0000000000;buy;Karpatu
16 декабря 2017 г. 16:37:39;495.1910720000;6.5156720000;325750;76.0000000000;sell;sereduk74
16 декабря 2017 г. 16:37:39;495.1910720000;6.5156720000;325749;76.0000000000;buy;Karpatu
16 декабря 2017 г. 16:34:26;29.6783800000;0.3905050000;325692;76.0000000000;sell;sereduk74
16 декабря 2017 г. 16:34:26;29.6783800000;0.3905050000;325691;76.0000000000;buy;Karpatu
16 декабря 2017 г. 16:34:26;76.7216200000;1.0094950000;325690;76.0000000000;sell;vista
16 декабря 2017 г. 16:34:26;76.7216200000;1.0094950000;325689;76.0000000000;buy;Karpatu
16 декабря 2017 г. 16:17:11;18.1924380000;0.2491770000;325410;73.0101012533;buy;natashich
16 декабря 2017 г. 16:17:11;18.1924380000;0.2491770000;325409;73.0101012533;sell;RamiHamad
16 декабря 2017 г. 15:55:28;159.6000000000;2.1000000000;325084;76.0000000000;sell;sereduk74
16 декабря 2017 г. 15:55:28;159.6000000000;2.1000000000;325083;76.0000000000;buy;bandurovich27051986
16 декабря 2017 г. 21:31:05;0.0781000000;0.0010000000;335262;78.1000000000;sell;Karpatu
