pub_date;amnt_base;amnt_trade;id;price;type;user;
17 הוךאבנÿ 2017 ד. 12:44:20;0.0006610000;0.0440590000;348205;0.0150026101;sell;moysov90;
17 הוךאבנÿ 2017 ד. 14:05:35;0.0015380000;0.1025000000;350602;0.0150048780;buy;nikolay123;
17 הוךאבנÿ 2017 ד. 14:05:35;0.0015380000;0.1025000000;350601;0.0150048780;sell;boris01;
17 הוךאבנÿ 2017 ד. 14:33:43;0.0319840000;1.9990000000;351278;0.0160000000;sell;serj984;
17 הוךאבנÿ 2017 ד. 14:33:43;0.0319840000;1.9990000000;351277;0.0160000000;buy;Digls;
17 הוךאבנÿ 2017 ד. 14:15:10;0.0031980000;0.1999000000;350874;0.0159979990;sell;Valik;
17 הוךאבנÿ 2017 ד. 14:15:10;0.0031980000;0.1999000000;350873;0.0159979990;buy;ruzo707;
17 הוךאבנÿ 2017 ד. 14:08:41;0.0005300000;0.0353180000;350710;0.0150065123;buy;ruzo707;
17 הוךאבנÿ 2017 ד. 14:08:41;0.0005300000;0.0353180000;350709;0.0150065123;sell;boris01;
17 הוךאבנÿ 2017 ד. 22:13:38;0.0015340000;0.0902540000;362338;0.0169964766;buy;Rplikator;
17 הוךאבנÿ 2017 ד. 22:13:38;0.0015340000;0.0902540000;362337;0.0169964766;sell;ruzo707;
17 הוךאבנÿ 2017 ד. 22:51:42;0.0006460000;0.0430330000;363188;0.0150117352;buy;sergio21;
17 הוךאבנÿ 2017 ד. 22:51:42;0.0006460000;0.0430330000;363187;0.0150117352;sell;Nazar2007;
18 הוךאבנÿ 2017 ד. 15:55:54;0.0016890000;0.1081920000;375506;0.0156111358;sell;akinaklazer;
18 הוךאבנÿ 2017 ד. 15:55:54;0.0016890000;0.1081920000;375505;0.0156111358;buy;kurwacoin;
18 הוךאבנÿ 2017 ד. 15:55:42;0.0098590000;0.6315810000;375498;0.0156100326;sell;akinaklazer;
18 הוךאבנÿ 2017 ד. 15:55:42;0.0098590000;0.6315810000;375497;0.0156100326;buy;kurwacoin;
18 הוךאבנÿ 2017 ד. 15:55:01;0.0098590000;0.6315810000;375472;0.0156100326;sell;akinaklazer;
18 הוךאבנÿ 2017 ד. 15:55:01;0.0098590000;0.6315810000;375471;0.0156100326;buy;kurwacoin;
18 הוךאבנÿ 2017 ד. 15:53:42;0.0103210000;0.6611780000;375428;0.0156100173;sell;akinaklazer;
18 הוךאבנÿ 2017 ד. 15:53:42;0.0103210000;0.6611780000;375427;0.0156100173;buy;kurwacoin;
18 הוךאבנÿ 2017 ד. 15:52:33;0.0097470000;0.6244070000;375382;0.0156100108;sell;akinaklazer;
18 הוךאבנÿ 2017 ד. 15:52:33;0.0097470000;0.6244070000;375381;0.0156100108;buy;kurwacoin;
18 הוךאבנÿ 2017 ד. 15:52:00;0.0054570000;0.3495830000;375378;0.0156100268;sell;akinaklazer;
18 הוךאבנÿ 2017 ד. 15:52:00;0.0054570000;0.3495830000;375377;0.0156100268;buy;ruzo707;
18 הוךאבנÿ 2017 ד. 15:50:34;0.0030340000;0.1943440000;375342;0.0156114930;buy;ruzo707;
18 הוךאבנÿ 2017 ד. 15:50:34;0.0030340000;0.1943440000;375341;0.0156114930;sell;akinaklazer;
18 הוךאבנÿ 2017 ד. 16:09:49;0.0009900000;0.0634000000;375938;0.0156151420;buy;kent64;
18 הוךאבנÿ 2017 ד. 16:09:49;0.0009900000;0.0634000000;375937;0.0156151420;sell;sergio21;
18 הוךאבנÿ 2017 ד. 16:05:17;0.0036330000;0.2327350000;375828;0.0156100286;sell;akinaklazer;
18 הוךאבנÿ 2017 ד. 16:05:17;0.0036330000;0.2327350000;375827;0.0156100286;buy;kurwacoin;
18 הוךאבנÿ 2017 ד. 16:03:21;0.0082860000;0.5308130000;375728;0.0156100171;sell;akinaklazer;
18 הוךאבנÿ 2017 ד. 16:03:21;0.0082860000;0.5308130000;375727;0.0156100171;buy;kurwacoin;
18 הוךאבנÿ 2017 ד. 16:03:05;0.0099950000;0.6402940000;375716;0.0156100166;sell;akinaklazer;
18 הוךאבנÿ 2017 ד. 16:03:05;0.0099950000;0.6402940000;375715;0.0156100166;buy;kurwacoin;
18 הוךאבנÿ 2017 ד. 16:01:56;0.0174530000;1.1180650000;375680;0.0156100048;sell;akinaklazer;
18 הוךאבנÿ 2017 ד. 16:01:56;0.0174530000;1.1180650000;375679;0.0156100048;buy;kurwacoin;
18 הוךאבנÿ 2017 ד. 16:01:54;0.0055320000;0.3544160000;375678;0.0156087761;sell;akinaklazer;
18 הוךאבנÿ 2017 ד. 16:01:54;0.0055320000;0.3544160000;375677;0.0156087761;buy;marvin42;
18 הוךאבנÿ 2017 ד. 16:01:51;0.0067100000;0.4298520000;375676;0.0156100239;sell;akinaklazer;
18 הוךאבנÿ 2017 ד. 16:01:51;0.0067100000;0.4298520000;375675;0.0156100239;buy;sergio21;
18 הוךאבנÿ 2017 ד. 16:01:26;0.0165800000;1.0621390000;375656;0.0156100096;sell;akinaklazer;
18 הוךאבנÿ 2017 ד. 16:01:26;0.0165800000;1.0621390000;375655;0.0156100096;buy;kurwacoin;
18 הוךאבנÿ 2017 ד. 16:00:55;0.0157490000;1.0089040000;375648;0.0156100085;sell;akinaklazer;
18 הוךאבנÿ 2017 ד. 16:00:55;0.0157490000;1.0089040000;375647;0.0156100085;buy;kurwacoin;
18 הוךאבנÿ 2017 ד. 16:00:26;0.0091820000;0.5882120000;375638;0.0156100182;sell;akinaklazer;
18 הוךאבנÿ 2017 ד. 16:00:26;0.0091820000;0.5882120000;375637;0.0156100182;buy;kurwacoin;
18 הוךאבנÿ 2017 ד. 16:00:05;0.0057790000;0.3702110000;375632;0.0156100170;sell;akinaklazer;
18 הוךאבנÿ 2017 ד. 16:00:05;0.0057790000;0.3702110000;375631;0.0156100170;buy;kurwacoin;
18 הוךאבנÿ 2017 ד. 15:59:26;0.0142110000;0.9103780000;375606;0.0156099994;sell;akinaklazer;
18 הוךאבנÿ 2017 ד. 15:59:26;0.0142110000;0.9103780000;375605;0.0156099994;buy;kurwacoin;
18 הוךאבנÿ 2017 ד. 15:58:42;0.0134960000;0.8645740000;375594;0.0156099998;sell;akinaklazer;
18 הוךאבנÿ 2017 ד. 15:58:42;0.0134960000;0.8645740000;375593;0.0156099998;buy;kurwacoin;
18 הוךאבנÿ 2017 ד. 15:58:05;0.0128190000;0.8212040000;375578;0.0156100068;sell;akinaklazer;
18 הוךאבנÿ 2017 ד. 15:58:05;0.0128190000;0.8212040000;375577;0.0156100068;buy;kurwacoin;
18 הוךאבנÿ 2017 ד. 15:57:28;0.0036420000;0.2333110000;375562;0.0156100655;sell;akinaklazer;
18 הוךאבנÿ 2017 ד. 15:57:28;0.0036420000;0.2333110000;375561;0.0156100655;buy;kurwacoin;
18 הוךאבנÿ 2017 ד. 15:57:02;0.0045370000;0.2906460000;375548;0.0156100548;sell;akinaklazer;
18 הוךאבנÿ 2017 ד. 15:57:02;0.0045370000;0.2906460000;375547;0.0156100548;buy;kurwacoin;
18 הוךאבנÿ 2017 ד. 15:56:55;0.0039980000;0.2561170000;375546;0.0156100532;sell;akinaklazer;
18 הוךאבנÿ 2017 ד. 15:56:55;0.0039980000;0.2561170000;375545;0.0156100532;buy;kurwacoin;
18 הוךאבנÿ 2017 ד. 18:46:21;0.0013800000;0.0901180000;378970;0.0153132560;sell;Iammuslim;
18 הוךאבנÿ 2017 ד. 18:46:21;0.0013800000;0.0901180000;378969;0.0153132560;buy;RomikM;
18 הוךאבנÿ 2017 ד. 18:44:06;0.0009900000;0.0646650000;378942;0.0153096729;buy;sergio21;
18 הוךאבנÿ 2017 ד. 18:44:06;0.0009900000;0.0646650000;378941;0.0153096729;sell;Iammuslim;
18 הוךאבנÿ 2017 ד. 18:44:06;0.0024500000;0.1599780000;378940;0.0153146058;buy;ruzo707;
18 הוךאבנÿ 2017 ד. 18:44:06;0.0024500000;0.1599780000;378939;0.0153146058;sell;Iammuslim;
18 הוךאבנÿ 2017 ד. 21:06:34;0.0000030000;0.0001960000;382044;0.0153061224;sell;akinaklazer;
18 הוךאבנÿ 2017 ד. 20:59:29;0.0007730000;0.0495410000;381838;0.0156032377;buy;ruzo707;
18 הוךאבנÿ 2017 ד. 20:59:29;0.0007730000;0.0495410000;381837;0.0156032377;sell;hvspn;
18 הוךאבנÿ 2017 ד. 21:11:06;0.0078080000;0.5001960000;382172;0.0156098809;buy;sergio21;
18 הוךאבנÿ 2017 ד. 21:11:06;0.0078080000;0.5001960000;382171;0.0156098809;sell;sergio21;
19 הוךאבנÿ 2017 ד. 1:09:50;0.0014890000;0.0827910000;387430;0.0179850467;sell;sera27;
19 הוךאבנÿ 2017 ד. 1:09:50;0.0014890000;0.0827910000;387429;0.0179850467;buy;Alexles;
19 הוךאבנÿ 2017 ד. 1:08:21;0.0018790000;0.1044720000;387406;0.0179856804;sell;sera27;
19 הוךאבנÿ 2017 ד. 1:08:21;0.0018790000;0.1044720000;387405;0.0179856804;buy;ruzo707;
19 הוךאבנÿ 2017 ד. 1:08:15;0.0030380000;0.1689180000;387400;0.0179850578;sell;sera27;
19 הוךאבנÿ 2017 ד. 1:08:15;0.0030380000;0.1689180000;387399;0.0179850578;buy;Alexles;
19 הוךאבנÿ 2017 ד. 1:07:32;0.0015390000;0.0855690000;387390;0.0179854854;sell;sera27;
19 הוךאבנÿ 2017 ד. 1:07:32;0.0015390000;0.0855690000;387389;0.0179854854;buy;ruzo707;
19 הוךאבנÿ 2017 ד. 1:07:32;0.0000020000;0.0001140000;387388;0.0175438596;sell;ALPH;
19 הוךאבנÿ 2017 ד. 1:06:13;0.0021920000;0.1225880000;387372;0.0178810324;sell;ALPH;
19 הוךאבנÿ 2017 ד. 1:06:13;0.0021920000;0.1225880000;387371;0.0178810324;buy;Alexles;
19 הוךאבנÿ 2017 ד. 1:05:10;0.0029420000;0.1645320000;387364;0.0178810201;sell;ALPH;
19 הוךאבנÿ 2017 ד. 1:05:10;0.0029420000;0.1645320000;387363;0.0178810201;buy;Alexles;
19 הוךאבנÿ 2017 ד. 1:03:27;0.0029020000;0.1622950000;387302;0.0178810191;sell;ALPH;
19 הוךאבנÿ 2017 ד. 1:03:27;0.0029020000;0.1622950000;387301;0.0178810191;buy;Alexles;
19 הוךאבנÿ 2017 ד. 1:02:19;0.0028630000;0.1601130000;387280;0.0178811215;sell;ALPH;
19 הוךאבנÿ 2017 ד. 1:02:19;0.0028630000;0.1601130000;387279;0.0178811215;buy;Alexles;
19 הוךאבנÿ 2017 ד. 0:59:47;0.0015030000;0.0840570000;387208;0.0178807238;sell;ALPH;
19 הוךאבנÿ 2017 ד. 0:59:47;0.0015030000;0.0840570000;387207;0.0178807238;buy;Alexles;
19 הוךאבנÿ 2017 ד. 0:59:47;0.0013200000;0.0739470000;387206;0.0178506227;sell;lozikiss;
19 הוךאבנÿ 2017 ד. 0:59:47;0.0013200000;0.0739470000;387205;0.0178506227;buy;Alexles;
19 הוךאבנÿ 2017 ד. 0:57:17;0.0018700000;0.1045760000;387144;0.0178817319;sell;ALPH;
19 הוךאבנÿ 2017 ד. 0:57:17;0.0018700000;0.1045760000;387143;0.0178817319;buy;Alexles;
19 הוךאבנÿ 2017 ד. 0:57:17;0.0008830000;0.0494720000;387142;0.0178484799;sell;sergio21;
19 הוךאבנÿ 2017 ד. 0:57:17;0.0008830000;0.0494720000;387141;0.0178484799;buy;Alexles;
19 הוךאבנÿ 2017 ד. 0:54:41;0.0027080000;0.1517080000;387080;0.0178500804;sell;sergio21;
19 הוךאבנÿ 2017 ד. 0:54:41;0.0027080000;0.1517080000;387079;0.0178500804;buy;Alexles;
19 הוךאבנÿ 2017 ד. 0:36:50;0.0026800000;0.1501390000;386690;0.0178501256;sell;sergio21;
19 הוךאבנÿ 2017 ד. 0:36:50;0.0026800000;0.1501390000;386689;0.0178501256;buy;Alexles;
19 הוךאבנÿ 2017 ד. 0:31:20;0.0026530000;0.1486270000;386542;0.0178500542;sell;sergio21;
19 הוךאבנÿ 2017 ד. 0:31:20;0.0026530000;0.1486270000;386541;0.0178500542;buy;Alexles;
19 הוךאבנÿ 2017 ד. 0:26:43;0.0032330000;0.2059330000;386442;0.0156992808;buy;sergio21;
19 הוךאבנÿ 2017 ד. 0:26:43;0.0032330000;0.2059330000;386441;0.0156992808;sell;elitkvartiri;
19 הוךאבנÿ 2017 ד. 0:26:43;0.0002430000;0.0154670000;386440;0.0157108683;buy;Yurchik;
19 הוךאבנÿ 2017 ד. 0:26:43;0.0002430000;0.0154670000;386439;0.0157108683;sell;elitkvartiri;
19 הוךאבנÿ 2017 ד. 6:50:27;0.0015990000;0.0924270000;388980;0.0173001396;sell;sera27;
19 הוךאבנÿ 2017 ד. 6:50:27;0.0015990000;0.0924270000;388979;0.0173001396;buy;ruzo707;
19 הוךאבנÿ 2017 ד. 6:48:14;0.0017730000;0.1024850000;388968;0.0173000927;sell;sera27;
19 הוךאבנÿ 2017 ד. 6:48:14;0.0017730000;0.1024850000;388967;0.0173000927;buy;ruzo707;
19 הוךאבנÿ 2017 ד. 6:45:56;0.0016610000;0.0960110000;388938;0.0173001010;sell;sera27;
19 הוךאבנÿ 2017 ד. 6:45:56;0.0016610000;0.0960110000;388937;0.0173001010;buy;ruzo707;
19 הוךאבנÿ 2017 ד. 6:43:21;0.0015570000;0.0899990000;388924;0.0173001922;sell;sera27;
19 הוךאבנÿ 2017 ד. 6:43:21;0.0015570000;0.0899990000;388923;0.0173001922;buy;ruzo707;
19 הוךאבנÿ 2017 ד. 7:40:12;0.0003480000;0.0201150000;389304;0.0173005220;sell;sera27;
19 הוךאבנÿ 2017 ד. 7:40:12;0.0003480000;0.0201150000;389303;0.0173005220;buy;sergio21;
19 הוךאבנÿ 2017 ד. 9:09:58;0.0092260000;0.4671390000;390592;0.0197500102;sell;dvb70;
19 הוךאבנÿ 2017 ד. 9:09:58;0.0092260000;0.4671390000;390591;0.0197500102;buy;hirurgrrr1984;
19 הוךאבנÿ 2017 ד. 10:31:59;0.0060000000;0.3116880000;392494;0.0192500193;buy;CryptoJulia;
19 הוךאבנÿ 2017 ד. 10:31:59;0.0060000000;0.3116880000;392493;0.0192500193;sell;fouadNaji;
19 הוךאבנÿ 2017 ד. 11:22:17;0.0108780000;0.5880070000;393606;0.0184997798;buy;ziumin;
19 הוךאבנÿ 2017 ד. 11:22:17;0.0108780000;0.5880070000;393605;0.0184997798;sell;d4umak;
19 הוךאבנÿ 2017 ד. 13:28:05;0.0007120000;0.0374940000;396814;0.0189897050;sell;fouadNaji;
19 הוךאבנÿ 2017 ד. 13:28:05;0.0007120000;0.0374940000;396813;0.0189897050;buy;Aservice;
19 הוךאבנÿ 2017 ד. 13:01:59;0.0010870000;0.0603620000;396118;0.0180080183;buy;kent64;
19 הוךאבנÿ 2017 ד. 13:01:59;0.0010870000;0.0603620000;396117;0.0180080183;sell;FerrumSS;
19 הוךאבנÿ 2017 ד. 12:44:40;0.0092500000;0.5000000000;395470;0.0185000000;buy;ziumin;
19 הוךאבנÿ 2017 ד. 12:44:40;0.0092500000;0.5000000000;395469;0.0185000000;sell;sergio21;
19 הוךאבנÿ 2017 ד. 18:01:19;0.0002550000;0.0138740000;402446;0.0183797030;buy;ziumin;
19 הוךאבנÿ 2017 ד. 18:01:19;0.0002550000;0.0138740000;402445;0.0183797030;sell;AVKH;
19 הוךאבנÿ 2017 ד. 19:48:26;0.0017310000;0.0876970000;403962;0.0197384175;sell;Kemaks;
19 הוךאבנÿ 2017 ד. 19:48:26;0.0017310000;0.0876970000;403961;0.0197384175;buy;marvin42;
19 הוךאבנÿ 2017 ד. 19:24:11;0.0003050000;0.0154590000;403566;0.0197296073;sell;Yurchik;
19 הוךאבנÿ 2017 ד. 19:24:11;0.0003050000;0.0154590000;403565;0.0197296073;buy;AndiPOL;
19 הוךאבנÿ 2017 ד. 19:21:43;0.0007220000;0.0370220000;403540;0.0195019178;sell;nekolyshe;
19 הוךאבנÿ 2017 ד. 19:21:43;0.0007220000;0.0370220000;403539;0.0195019178;buy;AndiPOL;
19 הוךאבנÿ 2017 ד. 20:12:44;0.0292120000;1.4798550000;404332;0.0197397718;sell;Kemaks;
19 הוךאבנÿ 2017 ד. 20:12:44;0.0292120000;1.4798550000;404331;0.0197397718;buy;alinacoin;
19 הוךאבנÿ 2017 ד. 21:48:52;0.0010010000;0.0501750000;406194;0.0199501744;sell;rio;
19 הוךאבנÿ 2017 ד. 21:48:52;0.0010010000;0.0501750000;406193;0.0199501744;buy;aleks78;
19 הוךאבנÿ 2017 ד. 22:09:16;0.0018470000;0.0923470000;406598;0.0200006497;sell;ALPH;
19 הוךאבנÿ 2017 ד. 22:09:16;0.0018470000;0.0923470000;406597;0.0200006497;buy;aleks78;
20 הוךאבנÿ 2017 ד. 3:00:06;0.0013850000;0.0728330000;408034;0.0190161053;buy;Zanglangso;
20 הוךאבנÿ 2017 ד. 3:00:06;0.0013850000;0.0728330000;408033;0.0190161053;sell;andreybat;
20 הוךאבנÿ 2017 ד. 3:00:06;0.0413850000;2.1769940000;408032;0.0190101580;buy;ziumin;
20 הוךאבנÿ 2017 ד. 3:00:06;0.0413850000;2.1769940000;408031;0.0190101580;sell;andreybat;
20 הוךאבנÿ 2017 ד. 2:41:46;0.0013530000;0.0676380000;407670;0.0200035483;sell;ALPH;
20 הוךאבנÿ 2017 ד. 2:41:46;0.0013530000;0.0676380000;407669;0.0200035483;buy;morihey;
20 הוךאבנÿ 2017 ד. 9:29:33;0.0036130000;0.1900570000;411800;0.0190100864;buy;Zanglangso;
20 הוךאבנÿ 2017 ד. 9:29:33;0.0036130000;0.1900570000;411799;0.0190100864;sell;Matematic;
20 הוךאבנÿ 2017 ד. 11:15:30;0.0055610000;0.2925300000;414466;0.0190100161;sell;Matematic;
20 הוךאבנÿ 2017 ד. 11:15:30;0.0055610000;0.2925300000;414465;0.0190100161;buy;ziumin;
20 הוךאבנÿ 2017 ד. 11:05:42;0.0097560000;0.5132030000;414210;0.0190100214;sell;Matematic;
20 הוךאבנÿ 2017 ד. 11:05:41;0.0097560000;0.5132030000;414209;0.0190100214;buy;ziumin;
20 הוךאבנÿ 2017 ד. 12:15:01;0.0018590000;0.1021500000;415906;0.0181987274;buy;Warrius;
20 הוךאבנÿ 2017 ד. 12:15:01;0.0018590000;0.1021500000;415905;0.0181987274;sell;slavko88;
20 הוךאבנÿ 2017 ד. 15:19:04;0.0008300000;0.0436860000;419754;0.0189992217;sell;nmylikeenemy;
20 הוךאבנÿ 2017 ד. 15:19:04;0.0008300000;0.0436860000;419753;0.0189992217;buy;unikron1711;
20 הוךאבנÿ 2017 ד. 17:26:50;0.0027540000;0.1376730000;422586;0.0200039223;sell;murena;
20 הוךאבנÿ 2017 ד. 17:26:50;0.0027540000;0.1376730000;422585;0.0200039223;buy;rig1;
20 הוךאבנÿ 2017 ד. 17:26:50;0.0000900000;0.0047090000;422584;0.0191123381;sell;Matematic;
20 הוךאבנÿ 2017 ד. 17:25:25;0.0013540000;0.0712570000;422564;0.0190016419;sell;nmylikeenemy;
20 הוךאבנÿ 2017 ד. 17:25:25;0.0013540000;0.0712570000;422563;0.0190016419;buy;rig1;
20 הוךאבנÿ 2017 ד. 18:36:41;0.0009870000;0.0542210000;424652;0.0182032792;buy;Warrius;
20 הוךאבנÿ 2017 ד. 18:36:41;0.0009870000;0.0542210000;424651;0.0182032792;sell;rig1;
20 הוךאבנÿ 2017 ד. 18:36:22;0.0029010000;0.1593110000;424642;0.0182096654;buy;ruzo707;
20 הוךאבנÿ 2017 ד. 18:36:22;0.0029010000;0.1593110000;424641;0.0182096654;sell;rig1;
20 הוךאבנÿ 2017 ד. 19:24:25;0.0063700000;0.3500020000;425978;0.0181998960;buy;Warrius;
20 הוךאבנÿ 2017 ד. 19:24:25;0.0063700000;0.3500020000;425977;0.0181998960;sell;Ryaba22;
20 הוךאבנÿ 2017 ד. 22:14:16;0.0002020000;0.0101230000;429966;0.0199545589;sell;tirexx;
20 הוךאבנÿ 2017 ד. 22:14:15;0.0002020000;0.0101230000;429965;0.0199545589;buy;sergei0207;
21 הוךאבנÿ 2017 ד. 0:21:35;0.0032580000;0.1800000000;433100;0.0181000000;buy;AndiPOL;
21 הוךאבנÿ 2017 ד. 0:21:35;0.0032580000;0.1800000000;433099;0.0181000000;sell;Psixopad777;
21 הוךאבנÿ 2017 ד. 1:16:32;0.0030980000;0.1551350000;433844;0.0199697038;sell;tirexx;
21 הוךאבנÿ 2017 ד. 1:16:32;0.0030980000;0.1551350000;433843;0.0199697038;buy;kornusha;
21 הוךאבנÿ 2017 ד. 8:48:20;0.0012790000;0.0639680000;436766;0.0199943722;sell;murena;
21 הוךאבנÿ 2017 ד. 8:48:20;0.0012790000;0.0639680000;436765;0.0199943722;buy;SergioBugini;
21 הוךאבנÿ 2017 ד. 10:03:52;0.0085290000;0.4264530000;438264;0.0199998593;sell;murena;
21 הוךאבנÿ 2017 ד. 10:03:52;0.0085290000;0.4264530000;438263;0.0199998593;buy;shukach;
21 הוךאבנÿ 2017 ד. 10:53:02;0.0082350000;0.4521910000;439148;0.0182113311;buy;sera27;
21 הוךאבנÿ 2017 ד. 10:53:02;0.0082350000;0.4521910000;439147;0.0182113311;sell;Slick6607;
21 הוךאבנÿ 2017 ד. 10:28:08;0.0025460000;0.1272500000;438716;0.0200078585;buy;espespua;
21 הוךאבנÿ 2017 ד. 10:28:08;0.0025460000;0.1272500000;438715;0.0200078585;sell;ruzo707;
21 הוךאבנÿ 2017 ד. 11:47:56;0.0010980000;0.0602630000;440458;0.0182201351;buy;sera27;
21 הוךאבנÿ 2017 ד. 11:47:56;0.0010980000;0.0602630000;440457;0.0182201351;sell;kostik0270;
21 הוךאבנÿ 2017 ד. 11:47:56;0.0025450000;0.1397370000;440456;0.0182127854;buy;ruzo707;
21 הוךאבנÿ 2017 ד. 11:47:56;0.0025450000;0.1397370000;440455;0.0182127854;sell;kostik0270;
21 הוךאבנÿ 2017 ד. 16:12:25;0.0010000000;0.0500000000;446732;0.0200000000;sell;Okondratev2;
21 הוךאבנÿ 2017 ד. 16:12:25;0.0010000000;0.0500000000;446731;0.0200000000;buy;Temtom;
21 הוךאבנÿ 2017 ד. 15:56:23;0.0026070000;0.1303340000;446258;0.0200024552;sell;Okondratev2;
21 הוךאבנÿ 2017 ד. 15:56:23;0.0026070000;0.1303340000;446257;0.0200024552;buy;Naroran;
21 הוךאבנÿ 2017 ד. 15:56:23;0.0007930000;0.0396670000;446256;0.0199914286;sell;ruzo707;
21 הוךאבנÿ 2017 ד. 15:56:23;0.0007930000;0.0396670000;446255;0.0199914286;buy;Naroran;
21 הוךאבנÿ 2017 ד. 15:46:40;0.0042000000;0.2210460000;446006;0.0190005700;buy;agronom93;
21 הוךאבנÿ 2017 ד. 15:46:40;0.0042000000;0.2210460000;446005;0.0190005700;sell;yura2986;
21 הוךאבנÿ 2017 ד. 15:41:19;0.0190000000;1.0000000000;445816;0.0190000000;buy;agronom93;
21 הוךאבנÿ 2017 ד. 15:41:19;0.0190000000;1.0000000000;445815;0.0190000000;sell;yura2986;
21 הוךאבנÿ 2017 ד. 19:10:23;0.0019000000;0.0950000000;452096;0.0200000000;sell;Okondratev2;
21 הוךאבנÿ 2017 ד. 19:10:23;0.0019000000;0.0950000000;452095;0.0200000000;buy;Yarik7777;
21 הוךאבנÿ 2017 ד. 18:55:44;0.0275600000;1.3780100000;451742;0.0199998549;sell;Okondratev2;
21 הוךאבנÿ 2017 ד. 18:55:44;0.0275600000;1.3780100000;451741;0.0199998549;buy;evdik2005;
21 הוךאבנÿ 2017 ד. 18:18:27;0.0060790000;0.3039640000;450750;0.0199990788;sell;Okondratev2;
21 הוךאבנÿ 2017 ד. 18:18:27;0.0060790000;0.3039640000;450749;0.0199990788;buy;garik1985;
21 הוךאבנÿ 2017 ד. 23:22:22;0.0200000000;1.0000000000;456716;0.0200000000;sell;Okondratev2;
21 הוךאבנÿ 2017 ד. 23:22:22;0.0200000000;1.0000000000;456715;0.0200000000;buy;ChiChiChi;
21 הוךאבנÿ 2017 ד. 22:41:53;0.0004870000;0.0243710000;456226;0.0199827664;buy;dima0587;
21 הוךאבנÿ 2017 ד. 22:41:53;0.0004870000;0.0243710000;456225;0.0199827664;sell;sera27;
21 הוךאבנÿ 2017 ד. 22:26:55;0.0002910000;0.0145650000;456052;0.0199794027;sell;ruzo707;
21 הוךאבנÿ 2017 ד. 22:26:55;0.0002910000;0.0145650000;456051;0.0199794027;buy;dima0587;
