pub_date;amnt_base;amnt_trade;id;price;type;user
26 הוךאבנÿ 2017 ד. 1:54:13;0.0008570000;0.0115000000;551676;0.0745217391;buy;sergio21;
26 הוךאבנÿ 2017 ד. 1:54:13;0.0008570000;0.0115000000;551675;0.0745217391;sell;SilviaSilver;
26 הוךאבנÿ 2017 ד. 1:51:42;0.0048430000;0.0650000000;551638;0.0745076923;buy;sergio21;
26 הוךאבנÿ 2017 ד. 1:51:42;0.0048430000;0.0650000000;551637;0.0745076923;sell;SilviaSilver;
26 הוךאבנÿ 2017 ד. 7:13:09;0.0038350000;0.0514790000;552922;0.0744963966;buy;sergio21;
26 הוךאבנÿ 2017 ד. 7:13:09;0.0038350000;0.0514790000;552921;0.0744963966;sell;volodymyr0154;
26 הוךאבנÿ 2017 ד. 22:15:08;0.0154560000;0.2377790000;567860;0.0650015350;buy;AvgustZ;
26 הוךאבנÿ 2017 ד. 22:15:08;0.0154560000;0.2377790000;567859;0.0650015350;sell;yuri123;
26 הוךאבנÿ 2017 ד. 22:14:59;0.0014010000;0.0200100000;567852;0.0700149925;buy;Cromwell;
26 הוךאבנÿ 2017 ד. 22:14:59;0.0014010000;0.0200100000;567851;0.0700149925;sell;yuri123;
26 הוךאבנÿ 2017 ד. 22:14:52;0.0017560000;0.0237000000;567846;0.0740928270;buy;nmylikeenemy;
26 הוךאבנÿ 2017 ד. 22:14:52;0.0017560000;0.0237000000;567845;0.0740928270;sell;yuri123;
26 הוךאבנÿ 2017 ד. 22:14:41;0.0000750000;0.0010100000;567829;0.0742574257;sell;yuri123;
26 הוךאבנÿ 2017 ד. 22:13:18;0.0245900000;0.2826410000;567818;0.0870008244;sell;sergio21;
26 הוךאבנÿ 2017 ד. 22:13:18;0.0245900000;0.2826410000;567817;0.0870008244;buy;yuri123;
27 הוךאבנÿ 2017 ד. 11:10:50;0.0001310000;0.0015000000;574426;0.0873333333;sell;sergio21;
27 הוךאבנÿ 2017 ד. 11:10:50;0.0001310000;0.0015000000;574425;0.0873333333;buy;Alekskoll;
27 הוךאבנÿ 2017 ד. 14:54:58;0.0008700000;0.0100000000;577734;0.0870000000;sell;sergio21;
27 הוךאבנÿ 2017 ד. 14:54:58;0.0008700000;0.0100000000;577733;0.0870000000;buy;kyyysel;
29 הוךאבנÿ 2017 ד. 16:42:30;0.0192530000;0.2674000000;609718;0.0720007480;buy;eugene07;
29 הוךאבנÿ 2017 ד. 16:42:30;0.0192530000;0.2674000000;609717;0.0720007480;sell;fufufufufu;
30 הוךאבנÿ 2017 ד. 13:09:27;0.0032950000;0.0419740000;625568;0.0785009768;sell;eugene07;
30 הוךאבנÿ 2017 ד. 13:09:27;0.0032950000;0.0419740000;625567;0.0785009768;buy;fufufufufu;
30 הוךאבנÿ 2017 ד. 12:38:21;0.0032970000;0.0419990000;625204;0.0785018690;sell;eugene07;
30 הוךאבנÿ 2017 ד. 12:38:21;0.0032970000;0.0419990000;625203;0.0785018690;buy;fufufufufu;
30 הוךאבנÿ 2017 ד. 12:33:40;0.0032980000;0.0420120000;625122;0.0785013805;sell;eugene07;
30 הוךאבנÿ 2017 ד. 12:33:40;0.0032980000;0.0420120000;625121;0.0785013805;buy;fufufufufu;
31 הוךאבנÿ 2017 ד. 11:34:21;0.0004120000;0.0052450000;627780;0.0785510010;sell;eugene07;
31 הוךאבנÿ 2017 ד. 11:34:21;0.0004120000;0.0052450000;627779;0.0785510010;buy;LuckyAlex;
31 הוךאבנÿ 2017 ד. 11:14:28;0.0083240000;0.1060360000;627432;0.0785016410;sell;eugene07;
31 הוךאבנÿ 2017 ד. 11:14:28;0.0083240000;0.1060360000;627431;0.0785016410;buy;Zstas1204;
31 הוךאבנÿ 2017 ד. 12:47:11;0.0077960000;0.0999500000;628978;0.0779989995;buy;LuckyAlex;
31 הוךאבנÿ 2017 ד. 12:47:11;0.0077960000;0.0999500000;628977;0.0779989995;sell;Valdemar13;
31 הוךאבנÿ 2017 ד. 13:11:37;0.0015600000;0.0200000000;629362;0.0780000000;buy;LuckyAlex;
31 הוךאבנÿ 2017 ד. 13:11:37;0.0015600000;0.0200000000;629361;0.0780000000;sell;Cromwell;
31 הוךאבנÿ 2017 ד. 16:41:34;0.0051970000;0.0666330000;632424;0.0779943871;buy;LuckyAlex;
31 הוךאבנÿ 2017 ד. 16:41:34;0.0051970000;0.0666330000;632423;0.0779943871;sell;Serg77;
2 ÿםגאנÿ 2018 ד. 10:14:56;0.0169920000;0.1975750000;649568;0.0860027840;sell;AvgustZ;
2 ÿםגאנÿ 2018 ד. 10:14:56;0.0169920000;0.1975750000;649567;0.0860027840;buy;groznij;
2 ÿםגאנÿ 2018 ד. 10:53:09;0.0061230000;0.0785020000;650268;0.0779980127;buy;LuckyAlex;
2 ÿםגאנÿ 2018 ד. 10:53:09;0.0061230000;0.0785020000;650267;0.0779980127;sell;fufufufufu;
2 ÿםגאנÿ 2018 ד. 10:52:29;0.0031220000;0.0400200000;650260;0.0780109945;buy;Cromwell;
2 ÿםגאנÿ 2018 ד. 10:52:29;0.0031220000;0.0400200000;650259;0.0780109945;sell;fufufufufu;
2 ÿםגאנÿ 2018 ד. 11:40:03;0.0015600000;0.0200000000;651068;0.0780000000;buy;LuckyAlex;
2 ÿםגאנÿ 2018 ד. 11:40:03;0.0015600000;0.0200000000;651067;0.0780000000;sell;BAY001;
2 ÿםגאנÿ 2018 ד. 15:27:14;0.0062400000;0.0800000000;655410;0.0780000000;buy;LuckyAlex;
2 ÿםגאנÿ 2018 ד. 15:27:14;0.0062400000;0.0800000000;655409;0.0780000000;sell;fufufufufu;
2 ÿםגאנÿ 2018 ד. 16:56:15;0.0010870000;0.0139330000;657392;0.0780162204;buy;LuckyAlex;
2 ÿםגאנÿ 2018 ד. 16:56:15;0.0010870000;0.0139330000;657391;0.0780162204;sell;deniscofe;
2 ÿםגאנÿ 2018 ד. 20:35:19;0.0013600000;0.0170000000;661762;0.0800000000;buy;moiseevbit;
2 ÿםגאנÿ 2018 ד. 20:35:19;0.0013600000;0.0170000000;661761;0.0800000000;sell;fufufufufu;
2 ÿםגאנÿ 2018 ד. 21:25:44;0.0391020000;0.4887720000;663518;0.0800004910;buy;moiseevbit;
2 ÿםגאנÿ 2018 ד. 21:25:44;0.0391020000;0.4887720000;663517;0.0800004910;sell;Jhulek;
2 ÿםגאנÿ 2018 ד. 21:20:50;0.0107060000;0.1338240000;663252;0.0800005978;buy;moiseevbit;
2 ÿםגאנÿ 2018 ד. 21:20:50;0.0107060000;0.1338240000;663251;0.0800005978;sell;pazn;
2 ÿםגאנÿ 2018 ד. 22:59:45;0.0002550000;0.0030000000;665874;0.0850000000;sell;Cromwell;
2 ÿםגאנÿ 2018 ד. 22:59:45;0.0002550000;0.0030000000;665873;0.0850000000;buy;MrD;
3 ÿםגאנÿ 2018 ד. 0:12:47;0.0055030000;0.0687850000;667138;0.0800029080;buy;moiseevbit;
3 ÿםגאנÿ 2018 ד. 0:12:47;0.0055030000;0.0687850000;667137;0.0800029080;sell;fufufufufu;
2 ÿםגאנÿ 2018 ד. 23:52:31;0.0096400000;0.1205050000;666822;0.0799966810;buy;moiseevbit;
2 ÿםגאנÿ 2018 ד. 23:52:31;0.0096400000;0.1205050000;666821;0.0799966810;sell;Invisible;
2 ÿםגאנÿ 2018 ד. 23:29:07;0.0025980000;0.0324790000;666470;0.0799901470;buy;moiseevbit;
2 ÿםגאנÿ 2018 ד. 23:29:07;0.0025980000;0.0324790000;666469;0.0799901470;sell;fufufufufu;
3 ÿםגאנÿ 2018 ד. 7:58:06;0.0422880000;0.5285990000;669809;0.0800001510;buy;moiseevbit;
3 ÿםגאנÿ 2018 ד. 7:58:06;0.0422880000;0.5285990000;669808;0.0800001510;sell;atomixfamous;
3 ÿםגאנÿ 2018 ד. 7:14:49;0.0533660000;0.6670710000;669491;0.0800004800;buy;moiseevbit;
3 ÿםגאנÿ 2018 ד. 7:14:49;0.0533660000;0.6670710000;669490;0.0800004800;sell;atomixfamous;
3 ÿםגאנÿ 2018 ד. 9:37:02;0.0597520000;0.7469000000;671537;0.0800000000;buy;moiseevbit;
3 ÿםגאנÿ 2018 ד. 9:37:02;0.0597520000;0.7469000000;671536;0.0800000000;sell;syrovets;
3 ÿםגאנÿ 2018 ד. 11:07:17;0.0411100000;0.5138740000;673025;0.0800001556;buy;moiseevbit;
3 ÿםגאנÿ 2018 ד. 11:07:17;0.0411100000;0.5138740000;673024;0.0800001556;sell;qwep;
3 ÿםגאנÿ 2018 ד. 10:29:53;0.1046110000;1.3076350000;672469;0.0800001529;buy;moiseevbit;
3 ÿםגאנÿ 2018 ד. 10:29:53;0.1046110000;1.3076350000;672468;0.0800001529;sell;atomixfamous;
3 ÿםגאנÿ 2018 ד. 11:32:56;0.0021000000;0.0300000000;673533;0.0700000000;sell;wade7777777;
3 ÿםגאנÿ 2018 ד. 11:32:56;0.0021000000;0.0300000000;673532;0.0700000000;buy;fufufufufu;
3 ÿםגאנÿ 2018 ד. 11:32:32;0.0014000000;0.0200000000;673523;0.0700000000;buy;ruzo707;
3 ÿםגאנÿ 2018 ד. 11:32:32;0.0014000000;0.0200000000;673522;0.0700000000;sell;wade7777777;
3 ÿםגאנÿ 2018 ד. 11:28:11;0.0031450000;0.0370000000;673439;0.0850000000;sell;Cromwell;
3 ÿםגאנÿ 2018 ד. 11:28:11;0.0031450000;0.0370000000;673438;0.0850000000;buy;p811;
3 ÿםגאנÿ 2018 ד. 11:24:13;0.0484830000;0.6215770000;673361;0.0779999900;buy;LuckyAlex;
3 ÿםגאנÿ 2018 ד. 11:24:13;0.0484830000;0.6215770000;673360;0.0779999900;sell;p811;
3 ÿםגאנÿ 2018 ד. 11:24:12;0.0001890000;0.0024210000;673359;0.0780669140;buy;sergei0207;
3 ÿםגאנÿ 2018 ד. 11:24:12;0.0001890000;0.0024210000;673358;0.0780669140;sell;p811;
3 ÿםגאנÿ 2018 ד. 11:24:12;0.0299650000;0.3745590000;673357;0.0800007480;buy;moiseevbit;
3 ÿםגאנÿ 2018 ד. 11:24:12;0.0299650000;0.3745590000;673356;0.0800007480;sell;p811;
3 ÿםגאנÿ 2018 ד. 13:34:02;0.0001910000;0.0026530000;675917;0.0719939690;buy;pm137;
3 ÿםגאנÿ 2018 ד. 13:34:02;0.0001910000;0.0026530000;675916;0.0719939690;sell;fufufufufu;
3 ÿםגאנÿ 2018 ד. 18:51:07;0.0003480000;0.0051130000;681195;0.0680618030;sell;arret1regen;
3 ÿםגאנÿ 2018 ד. 18:51:07;0.0003480000;0.0051130000;681194;0.0680618030;buy;fufufufufu;
3 ÿםגאנÿ 2018 ד. 18:49:27;0.0031430000;0.0462260000;681167;0.0679920390;buy;Cromwell;
3 ÿםגאנÿ 2018 ד. 18:49:27;0.0031430000;0.0462260000;681166;0.0679920390;sell;arret1regen;
4 ÿםגאנÿ 2018 ד. 10:57:45;0.0037230000;0.0437970000;692921;0.0850058220;sell;alex13alex;
4 ÿםגאנÿ 2018 ד. 10:57:45;0.0037230000;0.0437970000;692920;0.0850058220;buy;adubok219;
4 ÿםגאנÿ 2018 ד. 10:57:45;0.0039270000;0.0462030000;692919;0.0849944810;sell;Cromwell;
4 ÿםגאנÿ 2018 ד. 10:57:45;0.0039270000;0.0462030000;692918;0.0849944810;buy;adubok219;
4 ÿםגאנÿ 2018 ד. 10:57:03;0.0029730000;0.0410000000;692907;0.0725121950;buy;Cromwell;
4 ÿםגאנÿ 2018 ד. 10:57:03;0.0029730000;0.0410000000;692906;0.0725121950;sell;Valdemar13;
4 ÿםגאנÿ 2018 ד. 12:04:55;0.0002540000;0.0035060000;694155;0.0724472333;sell;DimaSin;
4 ÿםגאנÿ 2018 ד. 12:04:55;0.0002540000;0.0035060000;694154;0.0724472333;buy;fufufufufu;
4 ÿםגאנÿ 2018 ד. 12:03:49;0.0000360000;0.0004920000;694136;0.0731707317;sell;DimaSin;
4 ÿםגאנÿ 2018 ד. 12:44:58;0.0001510000;0.0017750000;694739;0.0850704230;sell;alex13alex;
4 ÿםגאנÿ 2018 ד. 12:44:58;0.0001510000;0.0017750000;694738;0.0850704230;buy;Kot1376;
4 ÿםגאנÿ 2018 ד. 19:31:33;0.0003930000;0.0055140000;703573;0.0712731229;buy;MrPivas;
4 ÿםגאנÿ 2018 ד. 19:31:33;0.0003930000;0.0055140000;703572;0.0712731229;sell;AndreS;
4 ÿםגאנÿ 2018 ד. 19:30:25;0.0004580000;0.0055170000;703561;0.0830161319;buy;AndreS;
4 ÿםגאנÿ 2018 ד. 19:30:25;0.0004580000;0.0055170000;703560;0.0830161319;sell;AndreS;
4 ÿםגאנÿ 2018 ד. 19:23:53;0.0039660000;0.0477810000;703429;0.0830037044;sell;MrPivas;
4 ÿםגאנÿ 2018 ד. 19:23:53;0.0039660000;0.0477810000;703428;0.0830037044;buy;AndreS;
4 ÿםגאנÿ 2018 ד. 20:09:34;0.0009960000;0.0120000000;704451;0.0830000000;sell;AndreS;
4 ÿםגאנÿ 2018 ד. 20:09:34;0.0009960000;0.0120000000;704450;0.0830000000;buy;dimon25100;
4 ÿםגאנÿ 2018 ד. 21:32:10;0.0021530000;0.0302400000;706801;0.0711970900;buy;MrPivas;
4 ÿםגאנÿ 2018 ד. 21:32:10;0.0021530000;0.0302400000;706800;0.0711970900;sell;AndreS;
5 ÿםגאנÿ 2018 ד. 10:03:34;0.0000840000;0.0010000000;716065;0.0840000000;sell;Cromwell;
5 ÿםגאנÿ 2018 ד. 18:30:39;0.0016760000;0.0236080000;727983;0.0709928840;buy;Cromwell;
5 ÿםגאנÿ 2018 ד. 18:30:39;0.0016760000;0.0236080000;727982;0.0709928840;sell;Valdemar13;
5 ÿםגאנÿ 2018 ד. 18:48:08;0.0036250000;0.0517860000;728671;0.0699996138;buy;Cromwell;
5 ÿםגאנÿ 2018 ד. 18:48:08;0.0036250000;0.0517860000;728670;0.0699996138;sell;p811;
5 ÿםגאנÿ 2018 ד. 18:48:08;0.0022490000;0.0316760000;728669;0.0710001262;buy;Cromwell;
5 ÿםגאנÿ 2018 ד. 18:48:08;0.0022490000;0.0316760000;728668;0.0710001262;sell;p811;
5 ÿםגאנÿ 2018 ד. 22:40:16;0.0015600000;0.0200000000;733699;0.0780000000;sell;Cromwell;
5 ÿםגאנÿ 2018 ד. 22:40:16;0.0015600000;0.0200000000;733698;0.0780000000;buy;bogdangogol;
6 ÿםגאנÿ 2018 ד. 7:32:56;0.0019500000;0.0250000000;741823;0.0780000000;sell;Cromwell;
6 ÿםגאנÿ 2018 ד. 7:32:56;0.0019500000;0.0250000000;741822;0.0780000000;buy;Alekc;
6 ÿםגאנÿ 2018 ד. 19:13:12;0.0007720000;0.0124440000;758819;0.0620379299;buy;MrPivas;
6 ÿםגאנÿ 2018 ד. 19:13:12;0.0007720000;0.0124440000;758818;0.0620379299;sell;Alekc;
6 ÿםגאנÿ 2018 ד. 20:47:18;0.0009780000;0.0125440000;760385;0.0779655612;sell;Cromwell;
6 ÿםגאנÿ 2018 ד. 20:47:18;0.0009780000;0.0125440000;760384;0.0779655612;buy;Alekc;
6 ÿםגאנÿ 2018 ד. 20:45:56;0.0000860000;0.0011000000;760359;0.0781818181;sell;Cromwell;
6 ÿםגאנÿ 2018 ד. 23:20:21;0.0148980000;0.2327810000;763723;0.0640000690;sell;websalon;
6 ÿםגאנÿ 2018 ד. 23:20:21;0.0148980000;0.2327810000;763722;0.0640000690;buy;fufufufufu;
6 ÿםגאנÿ 2018 ד. 23:19:38;0.0044160000;0.0690000000;763709;0.0640000000;buy;kolana27;
6 ÿםגאנÿ 2018 ד. 23:19:38;0.0044160000;0.0690000000;763708;0.0640000000;sell;websalon;
