pub_date;amnt_base;amnt_trade;id;price;type;user;
16 декабря 2017 г. 19:52:43;5158.0000000000;0.0100000000;332518;515800.0000000000;buy;VIKA1962;
16 декабря 2017 г. 19:52:43;5158.0000000000;0.0100000000;332517;515800.0000000000;sell;salseeg;
16 декабря 2017 г. 19:52:43;582.2736000000;0.0011280000;332516;516200.0000000000;sell;sasha21;
16 декабря 2017 г. 19:52:43;582.2736000000;0.0011280000;332515;516200.0000000000;buy;ShelVit;
16 декабря 2017 г. 19:52:04;5589.9298000000;0.0108290000;332496;516200.0000000000;sell;sasha21;
16 декабря 2017 г. 19:52:04;5589.9298000000;0.0108290000;332495;516200.0000000000;buy;born2sleep;
16 декабря 2017 г. 19:48:48;515.8000000000;0.0010000000;332372;515800.0000000000;buy;VIKA1962;
16 декабря 2017 г. 19:48:48;515.8000000000;0.0010000000;332371;515800.0000000000;sell;andriish;
16 декабря 2017 г. 19:46:57;1134.7578000000;0.0022000000;332276;515799.0000000000;sell;VG1987;
16 декабря 2017 г. 19:46:57;1134.7578000000;0.0022000000;332275;515799.0000000000;buy;Oldtechnology;
16 декабря 2017 г. 19:46:57;6902.8419250000;0.0133830000;332274;515791.8198460734;sell;tollik;
16 декабря 2017 г. 19:46:57;6902.8419250000;0.0133830000;332273;515791.8198460734;buy;Oldtechnology;
16 декабря 2017 г. 19:45:46;2583.6371910000;0.0050090000;332248;515799.0000000000;sell;tollik;
16 декабря 2017 г. 19:45:46;2583.6371910000;0.0050090000;332247;515799.0000000000;buy;igordo;
16 декабря 2017 г. 19:44:36;8855.9498070000;0.0171690000;332214;515810.4611217893;buy;medimp;
16 декабря 2017 г. 19:44:36;8855.9498070000;0.0171690000;332213;515810.4611217893;sell;tollik;
16 декабря 2017 г. 19:43:54;4255.1449730000;0.0082500000;332192;515775.1482424242;buy;medimp;
16 декабря 2017 г. 19:43:54;4255.1449730000;0.0082500000;332191;515775.1482424242;sell;sergiykovi;
16 декабря 2017 г. 19:43:30;5157.9900000000;0.0100000000;332190;515799.0000000000;buy;medimp;
16 декабря 2017 г. 19:43:30;5157.9900000000;0.0100000000;332189;515799.0000000000;sell;sergiykovi;
16 декабря 2017 г. 19:42:13;5.1026730000;0.0000100000;332162;510267.3000000000;buy;bitrom;
16 декабря 2017 г. 19:39:06;10.6135190000;0.0000210000;332076;505405.6666666667;buy;jasenall;
16 декабря 2017 г. 19:37:35;9212.4230000000;0.0178190000;332042;517000.0000000000;buy;jasenall;
16 декабря 2017 г. 19:37:35;9212.4230000000;0.0178190000;332041;517000.0000000000;sell;volchonok573;
16 декабря 2017 г. 19:37:06;2585.0000000000;0.0050000000;332022;517000.0000000000;buy;jasenall;
16 декабря 2017 г. 19:37:06;2585.0000000000;0.0050000000;332021;517000.0000000000;sell;igordo;
16 декабря 2017 г. 19:36:48;5341.8874810000;0.0103530000;332014;515974.8363759297;sell;Denjel;
16 декабря 2017 г. 19:36:48;5341.8874810000;0.0103530000;332013;515974.8363759297;buy;jasenall;
16 декабря 2017 г. 19:36:22;5663.9888190000;0.0109810000;332008;515799.0000000000;buy;bitrom;
16 декабря 2017 г. 19:36:22;5663.9888190000;0.0109810000;332007;515799.0000000000;sell;molecular;
16 декабря 2017 г. 19:36:21;9.1004230000;0.0000180000;332005;505579.0555555556;buy;jasenall;
16 декабря 2017 г. 19:36:21;3823.3585370000;0.0074130000;332004;515764.0006744908;sell;vnonick;
16 декабря 2017 г. 19:36:21;3823.3585370000;0.0074130000;332003;515764.0006744908;buy;jasenall;
16 декабря 2017 г. 19:36:05;1036.2376120000;0.0020090000;331982;515797.7162767546;buy;bitrom;
16 декабря 2017 г. 19:36:05;1036.2376120000;0.0020090000;331981;515797.7162767546;sell;F6S6;
16 декабря 2017 г. 19:35:06;1036.6058960000;0.0020100000;331962;515724.3263681592;sell;Paimonfunk;
16 декабря 2017 г. 19:35:06;1036.6058960000;0.0020100000;331961;515724.3263681592;buy;bitrom;
16 декабря 2017 г. 19:35:06;25785.0000000000;0.0500000000;331960;515700.0000000000;sell;Topol;
16 декабря 2017 г. 19:35:06;25785.0000000000;0.0500000000;331959;515700.0000000000;buy;bitrom;
16 декабря 2017 г. 19:34:22;1129.4973540000;0.0021970000;331940;514108.9458352299;buy;VG1987;
16 декабря 2017 г. 19:34:22;1129.4973540000;0.0021970000;331939;514108.9458352299;sell;parhom777;
16 декабря 2017 г. 19:34:22;91.1916600000;0.0001770000;331938;515207.1186440678;buy;Oldtechnology;
16 декабря 2017 г. 19:34:22;91.1916600000;0.0001770000;331937;515207.1186440678;sell;parhom777;
16 декабря 2017 г. 19:34:05;8357.4586290000;0.0162030000;331932;515796.9900018515;buy;jasenall;
16 декабря 2017 г. 19:34:05;8357.4586290000;0.0162030000;331931;515796.9900018515;sell;Oldtechnology;
16 декабря 2017 г. 19:33:28;1677.3490800000;0.0032520000;331914;515790.0000000000;buy;Mykhailo23;
16 декабря 2017 г. 19:33:28;1677.3490800000;0.0032520000;331913;515790.0000000000;sell;Oldtechnology;
16 декабря 2017 г. 19:33:02;1456.0751700000;0.0028230000;331906;515790.0000000000;sell;morozoff;
16 декабря 2017 г. 19:33:02;1456.0751700000;0.0028230000;331905;515790.0000000000;buy;Mykhailo23;
16 декабря 2017 г. 19:31:36;920.6994120000;0.0017850000;331860;515797.9899159664;buy;VovaN22;
16 декабря 2017 г. 19:31:36;920.6994120000;0.0017850000;331859;515797.9899159664;sell;Oldtechnology;
16 декабря 2017 г. 19:31:23;7513.4812860000;0.0145670000;331844;515787.8276927301;buy;VovaN22;
16 декабря 2017 г. 19:31:23;7513.4812860000;0.0145670000;331843;515787.8276927301;sell;spiderman5;
16 декабря 2017 г. 19:31:16;1547.3939400000;0.0030000000;331842;515797.9800000000;sell;anbauak;
16 декабря 2017 г. 19:31:16;1547.3939400000;0.0030000000;331841;515797.9800000000;buy;VovaN22;
16 декабря 2017 г. 19:30:50;624.2159730000;0.0012140000;331828;514181.1968698517;buy;Oldtechnology;
16 декабря 2017 г. 19:30:50;624.2159730000;0.0012140000;331827;514181.1968698517;sell;Kalash206;
16 декабря 2017 г. 19:29:33;316.3903670000;0.0006130000;331800;516134.3670473083;sell;vnonick;
16 декабря 2017 г. 19:29:33;316.3903670000;0.0006130000;331799;516134.3670473083;buy;vitc;
16 декабря 2017 г. 19:29:33;715.4076330000;0.0013920000;331798;513942.2650862069;sell;Prostodima;
16 декабря 2017 г. 19:29:33;715.4076330000;0.0013920000;331797;513942.2650862069;buy;vitc;
16 декабря 2017 г. 19:29:26;1542.0450300000;0.0030000000;331790;514015.0100000000;buy;anbauak;
16 декабря 2017 г. 19:29:26;1542.0450300000;0.0030000000;331789;514015.0100000000;sell;Prostodima;
16 декабря 2017 г. 19:28:45;1547.6969700000;0.0030000000;331772;515898.9900000000;sell;anbauak;
16 декабря 2017 г. 19:28:45;1547.6969700000;0.0030000000;331771;515898.9900000000;buy;VovaN22;
16 декабря 2017 г. 19:27:06;1772.2754480000;0.0034480000;331716;514001.0000000000;buy;gastor;
16 декабря 2017 г. 19:27:06;1772.2754480000;0.0034480000;331715;514001.0000000000;sell;poroshenko110;
16 декабря 2017 г. 19:26:47;2621.4000510000;0.0051000000;331698;514000.0100000000;sell;Mykhailo23;
16 декабря 2017 г. 19:26:47;2621.4000510000;0.0051000000;331697;514000.0100000000;buy;Oldtechnology;
16 декабря 2017 г. 19:26:32;514.0000100000;0.0010000000;331688;514000.0100000000;buy;anbauak;
16 декабря 2017 г. 19:26:32;514.0000100000;0.0010000000;331687;514000.0100000000;sell;Mykhailo23;
16 декабря 2017 г. 19:26:22;7705.9983000000;0.0149370000;331680;515900.0000000000;sell;morozoff;
16 декабря 2017 г. 19:26:22;7705.9983000000;0.0149370000;331679;515900.0000000000;buy;Oldtechnology;
16 декабря 2017 г. 19:26:04;1028.0000200000;0.0020000000;331676;514000.0100000000;buy;anbauak;
16 декабря 2017 г. 19:26:04;1028.0000200000;0.0020000000;331675;514000.0100000000;sell;Platon73;
16 декабря 2017 г. 19:25:57;1033.1400000000;0.0020100000;331666;514000.0000000000;sell;Platon73;
16 декабря 2017 г. 19:25:57;1033.1400000000;0.0020100000;331665;514000.0000000000;buy;F6S6;
16 декабря 2017 г. 19:25:00;1155.8400000000;0.0022400000;331644;516000.0000000000;sell;morozoff;
16 декабря 2017 г. 19:25:00;1155.8400000000;0.0022400000;331643;516000.0000000000;buy;dart;
16 декабря 2017 г. 19:24:26;8519.6685000000;0.0165270000;331636;515500.0000000000;buy;jasenall;
16 декабря 2017 г. 19:24:26;8519.6685000000;0.0165270000;331635;515500.0000000000;sell;ism021;
16 декабря 2017 г. 19:23:45;154571.6198170000;0.2995570000;331622;516000.6937477675;buy;caravay;
16 декабря 2017 г. 19:23:45;154571.6198170000;0.2995570000;331621;516000.6937477675;sell;mvm27;
16 декабря 2017 г. 19:23:42;4818.4080000000;0.0093380000;331620;516000.0000000000;buy;caravay;
16 декабря 2017 г. 19:23:42;4818.4080000000;0.0093380000;331619;516000.0000000000;sell;Coincidence9;
16 декабря 2017 г. 19:22:49;1032.0020000000;0.0020000000;331596;516001.0000000000;buy;vitc;
16 декабря 2017 г. 19:22:49;1032.0020000000;0.0020000000;331595;516001.0000000000;sell;Denjel;
16 декабря 2017 г. 19:22:49;722.4070000000;0.0014000000;331594;516005.0000000000;buy;Pasikn;
16 декабря 2017 г. 19:22:49;722.4070000000;0.0014000000;331593;516005.0000000000;sell;Denjel;
16 декабря 2017 г. 19:21:33;983.8124000000;0.0019030000;331566;516979.7162375197;sell;Pasikn;
16 декабря 2017 г. 19:21:33;983.8124000000;0.0019030000;331565;516979.7162375197;buy;guevara4rever;
16 декабря 2017 г. 19:19:29;25800.0500000000;0.0500000000;331534;516001.0000000000;buy;gastor;
16 декабря 2017 г. 19:19:29;25800.0500000000;0.0500000000;331533;516001.0000000000;sell;F6S6;
16 декабря 2017 г. 19:18:37;34328.8190040000;0.0665290000;331514;515997.8205594553;buy;caravay;
16 декабря 2017 г. 19:18:37;34328.8190040000;0.0665290000;331513;515997.8205594553;sell;ekoval;
16 декабря 2017 г. 19:18:20;934.2879920000;0.0018040000;331502;517898.0000000000;sell;gastor;
16 декабря 2017 г. 19:18:20;934.2879920000;0.0018040000;331501;517898.0000000000;buy;andriish;
16 декабря 2017 г. 19:18:09;1252.2797820000;0.0024180000;331488;517899.0000000000;sell;gastor;
16 декабря 2017 г. 19:18:09;1252.2797820000;0.0024180000;331487;517899.0000000000;buy;Serhii1968;
16 декабря 2017 г. 19:18:04;4273.2941330000;0.0082510000;331484;517912.2691794934;sell;gastor;
16 декабря 2017 г. 19:18:04;4273.2941330000;0.0082510000;331483;517912.2691794934;buy;andriish;
16 декабря 2017 г. 19:17:44;785.3154950000;0.0015220000;331476;515976.0151116952;buy;caravay;
16 декабря 2017 г. 19:17:44;785.3154950000;0.0015220000;331475;515976.0151116952;sell;mtaxi7;
16 декабря 2017 г. 19:17:44;490.3848550000;0.0009490000;331474;516738.5194942044;buy;Serhii1968;
16 декабря 2017 г. 19:17:44;490.3848550000;0.0009490000;331473;516738.5194942044;sell;mtaxi7;
16 декабря 2017 г. 19:17:42;2386.9978160000;0.0046200000;331472;516666.1939393940;sell;Kiseliov3395;
16 декабря 2017 г. 19:17:42;2386.9978160000;0.0046200000;331471;516666.1939393940;buy;Serhii1968;
16 декабря 2017 г. 19:17:42;985.7145450000;0.0019080000;331470;516621.8789308176;sell;staripan;
16 декабря 2017 г. 19:17:42;985.7145450000;0.0019080000;331469;516621.8789308176;buy;Serhii1968;
16 декабря 2017 г. 19:17:26;2583.5000000000;0.0050000000;331464;516700.0000000000;sell;staripan;
16 декабря 2017 г. 19:17:26;2583.5000000000;0.0050000000;331463;516700.0000000000;buy;vitc;
16 декабря 2017 г. 19:17:04;3863.0972160000;0.0074770000;331458;516664.0652668182;sell;staripan;
16 декабря 2017 г. 19:17:04;3863.0972160000;0.0074770000;331457;516664.0652668182;buy;pankoval;
16 декабря 2017 г. 19:17:02;1476.3000000000;0.0028570000;331456;516730.8365418271;sell;Kiseliov3395;
16 декабря 2017 г. 19:17:02;1476.3000000000;0.0028570000;331455;516730.8365418271;buy;salseeg;
16 декабря 2017 г. 19:17:01;3077.4240000000;0.0059640000;331454;516000.0000000000;buy;caravay;
16 декабря 2017 г. 19:17:01;3077.4240000000;0.0059640000;331453;516000.0000000000;sell;danoleg;
16 декабря 2017 г. 19:16:49;5210.0256840000;0.0100970000;331442;515997.3936812915;buy;caravay;
